link,name,salary,city
https://spb.hh.ru/vacancy/38829483?query=php,PHP-программист / Backend,от 70 000 руб.,Краснодар
https://spb.hh.ru/vacancy/37679484?query=php,Senior PHP разработчик,до 210 000 руб.,"Москва, Ботанический сад"
https://spb.hh.ru/vacancy/39466827?query=php,Senior PHP Developer/Веб-программист,от 100 000 руб.,Оренбург
https://spb.hh.ru/vacancy/39559885?query=php,Senior PHP Developer/Веб-программист,от 100 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39494717?query=php,PHP-программист,70 000-70 000 руб.,"Москва, Дубровка и еще 1 "
https://spb.hh.ru/vacancy/39408874?query=php,Backend-разработчик PHP (Yii2),до 200 000 руб.,Самара
https://spb.hh.ru/vacancy/39543069?query=php,Программист PHP,от 130 000 KZT,Алматы
https://spb.hh.ru/vacancy/39537728?query=php,PHP-программист (Bitrix),60 000-90 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39439206?query=php,Senior PHP-разработчик (backend),от 220 000 руб.,Москва
https://spb.hh.ru/vacancy/39329152?query=php,PHP-разработчик,40 000-50 000 руб.,Брянск
https://spb.hh.ru/vacancy/39462428?query=php,PHP-программист,25 000-90 000 руб.,Казань
https://spb.hh.ru/vacancy/39478176?query=php,PHP Symfony разработчик,90 000-120 000 руб.,Казань
https://spb.hh.ru/vacancy/39790444?query=php,Разработчик программист Bitrix24 (Удаленно),от 100 000 KZT,Алматы
https://spb.hh.ru/vacancy/39401135?query=php,Программист PHP,80 000-100 000 руб.,"Москва, Нагатинская"
https://spb.hh.ru/vacancy/39463999?query=php,PHP-разработчик,35 000-60 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39403930?query=php,Senior PHP Developer,150 000-200 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/38817460?query=php,Веб-программист,20 000-40 000 руб.,Тольятти
https://spb.hh.ru/vacancy/39448942?query=php,"Ведущий PHP-программист в Зеленограде (Yii2, Laravel)",до 130 000 руб.,Москва
https://spb.hh.ru/vacancy/39437322?query=php,Web - программист,15 000-35 000 руб.,Тольятти
https://spb.hh.ru/vacancy/39403967?query=php,Senior PHP Developer,150 000-200 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39650841?query=php,Программист PHP,20 000-75 000 руб.,Тверь
https://spb.hh.ru/vacancy/38790606?query=php,PHP-разработчик,от 120 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39696215?query=php,Программист PHP,40 000-80 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39443608?query=php,Начинающий PHP/JS программист (Junior),от 25 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39407258?query=php,Junior php программист,15 000-25 000 руб.,Иваново (Ивановская область)
https://spb.hh.ru/vacancy/39405163?query=php,Веб разработчик Full stack (web программист),от 80 000 руб.,"Санкт-Петербург, Звёздная"
https://spb.hh.ru/vacancy/39451705?query=php,Web-программист,20 000-92 000 руб.,Москва
https://spb.hh.ru/vacancy/39411998?query=php,Backend PHP разработчик,от 150 000 руб.,"Москва, Тульская"
https://spb.hh.ru/vacancy/38826489?query=php,PHP-программист / Backend developer,от 60 000 руб.,"Санкт-Петербург, Нарвская"
https://spb.hh.ru/vacancy/30630464?query=php,Junior PHP developer,20 000-40 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39512520?query=php,PHP-разработчик,65 000-100 000 руб.,"Санкт-Петербург, Ладожская и еще 1 "
https://spb.hh.ru/vacancy/39578816?query=php,Программист PHP,150 000-300 000 KZT,Караганда
https://spb.hh.ru/vacancy/39403132?query=php,Backend - разработчик (PHP),от 180 000 руб.,Москва
https://spb.hh.ru/vacancy/39422049?query=php,PHP-разработчик,50 000-70 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39517593?query=php,Программист PHP,от 80 000 руб.,Хабаровск
https://spb.hh.ru/vacancy/39540980?query=php,Веб-разработчик,250 000-600 000 KZT,"Алматы, Абая"
https://spb.hh.ru/vacancy/39417313?query=php,PHP-программист,60 000-110 000 руб.,"Москва, Улица 1905 года"
https://spb.hh.ru/vacancy/38790622?query=php,PHP-разработчик,от 120 000 руб.,Белгород
https://spb.hh.ru/vacancy/39473499?query=php,PHP-программист / Backend,от 40 000 руб.,Иркутск
https://spb.hh.ru/vacancy/39045009?query=php,Веб-программист,от 60 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39402481?query=php,Full-stack разработчик Yii2 с акцентом на Front (удаленно),от 80 000 руб.,Москва
https://spb.hh.ru/vacancy/39433726?query=php,Удаленный PHP разработчик,от 3 000 USD,Москва
https://spb.hh.ru/vacancy/39398080?query=php,PHP-разработчик,от 70 000 руб.,"Санкт-Петербург, Пионерская и еще 2 "
https://spb.hh.ru/vacancy/38960182?query=php,Разработчик PHP full stack (Возможно работать удаленно),от 100 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39573845?query=php,Web-программист,30 000-50 000 руб.,Рязань
https://spb.hh.ru/vacancy/39569723?query=php,Веб-разработчик (junior),от 25 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39415376?query=php,PHP-разработчик,40 000-70 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39441699?query=php,PHP-программист/разработчик YII/Битрикс (Bitrix),от 85 000 руб.,Кострома
https://spb.hh.ru/vacancy/39116499?query=php,Веб-программист,35 000-65 000 руб.,Иркутск
https://spb.hh.ru/vacancy/39394545?query=php,PHP-программист,50 000-100 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/38304562?query=php,PHP-программист,30 000-70 000 руб.,"Нижний Новгород, Горьковская"
https://spb.hh.ru/vacancy/39405765?query=php,PHP Backend Developer,до 90 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39441679?query=php,PHP-программист/разработчик (YII/Битрикс/Bitrix),от 85 000 руб.,Уфа
https://spb.hh.ru/vacancy/39422667?query=php,HTML-верстальщик,до 600 бел. руб.,Гомель
https://spb.hh.ru/vacancy/39441678?query=php,PHP-программист (разработчик) YII/Битрикс(Bitrix),от 85 000 руб.,Казань
https://spb.hh.ru/vacancy/39423925?query=php,Стажер - PHP программист Laravel/Yii (MySQL / Web-разработка),25 000-60 000 руб.,"Санкт-Петербург, Владимирская и еще 3 "
https://spb.hh.ru/vacancy/39441734?query=php,PHP-программист/разработчик (YII/Битрикс/Bitrix),от 85 000 руб.,Челябинск
https://spb.hh.ru/vacancy/39462983?query=php,PHP-разработчик,от 1 700 бел. руб.,Минск
https://spb.hh.ru/vacancy/39441726?query=php,PHP-программист/разработчик YII/Битрикс (Bitrix),от 85 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39454441?query=php,PHP-разработчик,45 000-60 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39441729?query=php,PHP-программист-разработчик YII/Битрикс (Bitrix),от 85 000 руб.,Омск
https://spb.hh.ru/vacancy/39441725?query=php,PHP-программист (разработчик) YII/Битрикс (Bitrix),от 85 000 руб.,Тольятти
https://spb.hh.ru/vacancy/39441710?query=php,PHP-программист (разработчик) YII/Битрикс(Bitrix),от 85 000 руб.,Калининград
https://spb.hh.ru/vacancy/39409819?query=php,Senior PHP developer (удаленная работа),до 145 000 руб.,Москва
https://spb.hh.ru/vacancy/39465160?query=php,Junior PHP-разработчик,от 30 000 руб.,Саратов
https://spb.hh.ru/vacancy/39441703?query=php,PHP-программист (разработчик) YII/Битрикс(Bitrix),от 85 000 руб.,Магнитогорск
https://spb.hh.ru/vacancy/39584533?query=php,Программист PHP / WEB,25 000-45 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39578838?query=php,Программист PHP,150 000-300 000 KZT,"Алматы, Алатау и еще 2 "
https://spb.hh.ru/vacancy/39441691?query=php,PHP-программист (разработчик) YII/Битрикс (Bitrix),от 85 000 руб.,Иваново (Ивановская область)
https://spb.hh.ru/vacancy/39419793?query=php,PHP Developer/Веб-программист junior,25 000-35 000 руб.,Магнитогорск
https://spb.hh.ru/vacancy/39495568?query=php,PHP-программист (Full stack PHP Developer),от 75 000 руб.,"Санкт-Петербург, Балтийская"
https://spb.hh.ru/vacancy/39441712?query=php,PHP-программист (разработчик) YII/Битрикс(Bitrix),от 85 000 руб.,Кемерово
https://spb.hh.ru/vacancy/39464704?query=php,PHP Developer,100 000-100 000 руб.,Москва
https://spb.hh.ru/vacancy/39527964?query=php,Программист-разработчик PHP,25 000-50 000 руб.,Сыктывкар
https://spb.hh.ru/vacancy/39546175?query=php,PHP Программист Битрикс,40 000-80 000 руб.,Тамбов
https://spb.hh.ru/vacancy/38248235?query=php,Junior PHP-разработчик,20 000-35 000 руб.,Орел
https://spb.hh.ru/vacancy/39405370?query=php,Web-разработчик wordpress,15 000-35 000 руб.,"Санкт-Петербург, Невский проспект"
https://spb.hh.ru/vacancy/39456925?query=php,PHP-программист,40 000-50 000 руб.,Брянск
https://spb.hh.ru/vacancy/39441744?query=php,"PHP-программист/разработчик YII, Битрикс (Bitrix)",от 85 000 руб.,Нижний Новгород
https://spb.hh.ru/vacancy/39433537?query=php,Web-программист,35 000-80 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39486746?query=php,Backend разработчик (PHP),до 80 000 руб.,Краснодар
https://spb.hh.ru/vacancy/39441720?query=php,PHP-программист/разработчик YII/Битрикс (Bitrix),от 85 000 руб.,Иркутск
https://spb.hh.ru/vacancy/39554331?query=php,Веб-программист 1С-Битрикс,от 160 000 руб.,Москва
https://spb.hh.ru/vacancy/39408050?query=php,PHP Developer,125 000-230 000 руб.,Москва
https://spb.hh.ru/vacancy/39538680?query=php,PHP-разработчик,от 50 000 руб.,"Москва, Ботанический сад и еще 2 "
https://spb.hh.ru/vacancy/39441663?query=php,Веб-разработчик,от 32 000 руб.,Уфа
https://spb.hh.ru/vacancy/39465083?query=php,PHP-программист,10 000-100 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39490069?query=php,Junior PHP-разработчик,50 000-60 000 руб.,Тверь
https://spb.hh.ru/vacancy/39443459?query=php,PHP программист,40 000-50 000 руб.,Красноярск
https://spb.hh.ru/vacancy/39433783?query=php,"Веб-разработчик, frontend, html-верстальщик",30 000-50 000 руб.,"Москва, Каширская и еще 1 "
https://spb.hh.ru/vacancy/39418347?query=php,"Веб-разработчик (Yii2, Js, Html, Css)",150 000-200 000 руб.,Ижевск
https://spb.hh.ru/vacancy/39530868?query=php,Web-программист,60 000-100 000 руб.,"Москва, Полежаевская и еще 2 "
https://spb.hh.ru/vacancy/39402707?query=php,PHP-программист,от 45 000 руб.,Чебоксары
https://spb.hh.ru/vacancy/39438107?query=php,PHP-разработчик,30 000-50 000 руб.,Йошкар-Ола
https://spb.hh.ru/vacancy/39149468?query=php,PHP-программист,от 120 000 руб.,Москва
https://spb.hh.ru/vacancy/39397571?query=php,Веб-разработчик,от 40 000 руб.,Батайск
https://spb.hh.ru/vacancy/39415125?query=php,Web-программист,от 25 000 руб.,Саратов
https://spb.hh.ru/vacancy/38507489?query=php,Веб-разработчик,до 100 000 руб.,"Москва, Савеловская"
https://spb.hh.ru/vacancy/39462984?query=php,PHP-разработчик,от 1 700 бел. руб.,Марьина Горка
https://spb.hh.ru/vacancy/39471064?query=php,Программист PHP / Web-программист,25 000-55 000 руб.,Вологда
https://spb.hh.ru/vacancy/39790445?query=php,Разработчик программист Bitrix24 (Удаленно),от 100 000 KZT,Нур-Султан
https://spb.hh.ru/vacancy/39692180?query=php,PHP Программист 1С-Битрикс (Bitrix),2 000-4 000 бел. руб.,"Минск, Институт Культуры"
https://spb.hh.ru/vacancy/36900200?query=php,Разработчик PHP,40 000-40 000 руб.,Тюмень
https://spb.hh.ru/vacancy/39438965?query=php,Web-программист,40 000-40 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39678484?query=php,Bitrix-программист,от 60 000 руб.,Калининград
https://spb.hh.ru/vacancy/38412121?query=php,Middle/Senior PHP Developer (YII2+Laravel),1 500-2 500 USD,Минск
https://spb.hh.ru/vacancy/38975489?query=php,Backend PHP Разработчик,от 250 000 KZT,Павлодар
https://spb.hh.ru/vacancy/39700092?query=php,Программист PHP / 1С-Битрикс,от 50 000 руб.,Калининград
https://spb.hh.ru/vacancy/36806739?query=php,PHP-разработчик,35 000-65 000 руб.,Орел
https://spb.hh.ru/vacancy/39461718?query=php,PHP-про⁢граммист,от 35 000 руб.,Набережные Челны
https://spb.hh.ru/vacancy/39486452?query=php,Web-программист,от 35 000 руб.,Саратов
https://spb.hh.ru/vacancy/39447806?query=php,Битрикс разработчик / WEB PHP программист,40 000-80 000 руб.,Тула
https://spb.hh.ru/vacancy/39441715?query=php,PHP-программист (разработчик) YII/Битрикс(Bitrix),от 85 000 руб.,Ярославль
https://spb.hh.ru/vacancy/39564982?query=php,PHP / Bitrix-программист,от 40 000 руб.,Пенза
https://spb.hh.ru/vacancy/39455615?query=php,PHP-разработчик,от 40 000 руб.,Москва
https://spb.hh.ru/vacancy/39467976?query=php,PHP-программист,40 000-50 000 руб.,Красноярск
https://spb.hh.ru/vacancy/37426657?query=php,PHP-программист,от 50 000 руб.,Омск
https://spb.hh.ru/vacancy/39436235?query=php,Программист (PHP/WEB/UX),до 50 000 руб.,Тула
https://spb.hh.ru/vacancy/38800943?query=php,PHP-разработчик / программист 1С-Битрикс (Bitrix),40 000-80 000 руб.,Тверь
https://spb.hh.ru/vacancy/39460596?query=php,Web-программист,от 40 000 руб.,Тула
https://spb.hh.ru/vacancy/39441681?query=php,PHP-программист (разработчик) YII/Битрикс (Bitrix),от 85 000 руб.,Пермь
https://spb.hh.ru/vacancy/39689985?query=php,Программист PHP (1С-Битрикс и Битрикс24) (junior),20 000-35 000 руб.,Сыктывкар
https://spb.hh.ru/vacancy/39403218?query=php,PHP-программист,35 000-50 000 руб.,Пермь
https://spb.hh.ru/vacancy/39513234?query=php,Bitrix-PHP программист,20 000-70 000 руб.,Лиски
https://spb.hh.ru/vacancy/39437332?query=php,Веб-разработчик/веб-программист,40 000-40 000 руб.,Белгород
https://spb.hh.ru/vacancy/39464995?query=php,"Fullstack developer (php, js)",70 000-120 000 руб.,Новосибирск
https://spb.hh.ru/vacancy/39415331?query=php,PHP-разработчик,до 100 000 руб.,Серпухов
https://spb.hh.ru/vacancy/39573403?query=php,"Ведущий фронтенд (frontend) разработчик, программист (JS, PHP, web)",от 120 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39487950?query=php,Web-мастер (удаленно),25 000-25 000 руб.,Ростов-на-Дону
https://spb.hh.ru/vacancy/39250762?query=php,WEB-программист/ PHP (Full Stack),до 100 000 руб.,Сочи
https://spb.hh.ru/vacancy/39412617?query=php,Веб-разработчик,35 000-60 000 руб.,Тула
https://spb.hh.ru/vacancy/39330550?query=php,PHP-разработчик / PHP программист,от 35 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39972829?query=php,Веб-программист,от 600 бел. руб.,"Минск, Площадь Якуба Коласа"
https://spb.hh.ru/vacancy/39944369?query=php,HTML-верстальщик,от 180 000 KZT,Алматы
https://spb.hh.ru/vacancy/39940621?query=php,PHP-разработчик,1 200-2 500 USD,Минск
https://spb.hh.ru/vacancy/34275221?query=php,PHP Middle разработчик,300 000-600 000 KZT,"Алматы, Драмтеатр имени Ауэзова"
https://spb.hh.ru/vacancy/39916340?query=php,Начинающий программист Back end,от 600 бел. руб.,Витебск
https://spb.hh.ru/vacancy/39964574?query=php,Php-developer,1 000-2 000 USD,"Минск, Молодежная"
https://spb.hh.ru/vacancy/39374653?query=php,PHP программист,1 200-2 000 USD,Минск
https://spb.hh.ru/vacancy/39916764?query=php,Веб-разработчик,до 700 000 KZT,Нур-Султан
https://spb.hh.ru/vacancy/39930241?query=php,Разработчик Битрикс (корпоративный портал),150 000-500 000 KZT,Алматы
https://spb.hh.ru/vacancy/39857654?query=php,Веб-программист,от 150 000 KZT,Алматы
https://spb.hh.ru/vacancy/39867788?query=php,HTML-верстальщик,от 12 000 грн.,"Киев, Вокзальная и еще 2 "
https://spb.hh.ru/vacancy/39869017?query=php,Middle PHP Developer,700-1 500 USD,Гомель
https://spb.hh.ru/vacancy/39883306?query=php,Веб Программист / Full stack разработчик,300 000-500 000 KZT,"Алматы, Абая"
https://spb.hh.ru/vacancy/39926175?query=php,PHP-программист,от 100 000 KZT,Алматы
https://spb.hh.ru/vacancy/39949628?query=php,Full-stack программист,от 1 500 бел. руб.,"Минск, Могилевская"
https://spb.hh.ru/vacancy/39777290?query=php,Программист Php,10 000 000-15 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39747621?query=php,PHP-программист,15 000 000-20 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39808156?query=php,Strong Junior PHP-программист,16 000-18 000 грн.,Киев
https://spb.hh.ru/vacancy/39775873?query=php,Middle / Senior PHP-developer,3 800-5 100 бел. руб.,Могилев
https://spb.hh.ru/vacancy/39850681?query=php,Frontend-разработчик (React),от 160 000 KZT,Усть-Каменогорск
https://spb.hh.ru/vacancy/39692144?query=php,Веб-разработчик,120 000-500 000 KZT,Алматы
https://spb.hh.ru/vacancy/38966255?query=php,Back-end developer (PHP),2 500-4 000 USD,Киев
https://spb.hh.ru/vacancy/39787657?query=php,Веб-программист,40 000-80 000 руб.,Республика Конго
https://spb.hh.ru/vacancy/39746780?query=php,Backend разработчик PHP,400 000-800 000 KZT,Алматы
https://spb.hh.ru/vacancy/39307099?query=php,Magento PHP разработчик (jun-mid),600-1 200 USD,Минск
https://spb.hh.ru/vacancy/39837936?query=php,Senior PHP Developer / Team Lead,от 3 000 USD,Киев
https://spb.hh.ru/vacancy/39753281?query=php,"Программист PHP, LARAVEL, Backend",200 000-300 000 KZT,Алматы
https://spb.hh.ru/vacancy/39681191?query=php,Web-программист,800-1 000 бел. руб.,Гомель
https://spb.hh.ru/vacancy/38903018?query=php,PHP (Laravel) - программист,1 500-2 500 USD,Ташкент
https://spb.hh.ru/vacancy/39745752?query=php,PHP-программист,350 000-500 000 KZT,Нур-Султан
https://spb.hh.ru/vacancy/39777143?query=php,Junior Php-программист (1C-Bitrix),от 1 500 бел. руб.,Минск
https://spb.hh.ru/vacancy/39813524?query=php,Web-мастер,100 000-150 000 KZT,Караганда
https://spb.hh.ru/vacancy/39618273?query=php,PHP-программист,от 1 500 бел. руб.,Могилев
https://spb.hh.ru/vacancy/39728419?query=php,Full Stack (Wordpress) разработчик,6 000 000-14 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39600914?query=php,Web-разработчик / web-дизайнер,до 10 000 бел. руб.,Минск
https://spb.hh.ru/vacancy/39699465?query=php,Senior PHP Developer,до 3 000 USD,"Минск, Московская"
https://spb.hh.ru/vacancy/39569731?query=php,Full-stack PHP-разработчик,25 000-60 000 грн.,Днепр (Днепропетровск)
https://spb.hh.ru/vacancy/39594914?query=php,Backend PHP Developer,до 1 300 USD,"Минск, Молодежная и еще 1 "
https://spb.hh.ru/vacancy/39484882?query=php,Web-программист/C# и PHP программист,8 000 000-18 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39736328?query=php,Программист/Разработчик PHP,от 1 000 бел. руб.,Полоцк
https://spb.hh.ru/vacancy/39695512?query=php,PHP-программист,150 000-400 000 KZT,Алматы
https://spb.hh.ru/vacancy/39561119?query=php,Laravel Backend Developer,400-1 500 USD,Запорожье
https://spb.hh.ru/vacancy/39645469?query=php,Web-разработчик,3 000 000-5 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39652080?query=php,Web разработчик (Wordpress-разработчик / Программист PHP),от 1 000 бел. руб.,"Минск, Грушевка"
https://spb.hh.ru/vacancy/35547601?query=php,Веб-разработчик (стажер),до 800 бел. руб.,"Минск, Академия наук"
https://spb.hh.ru/vacancy/39640326?query=php,"Разработчик Битрикс (backend, frontend)",до 350 000 KZT,Алматы
https://spb.hh.ru/vacancy/39575973?query=php,Веб-разработчик PHP/Fullstack (Jun+ / Middle),800-1 500 USD,Минск
https://spb.hh.ru/vacancy/36495091?query=php,Junior/Middle PHP Developer,700-3 000 бел. руб.,Могилев
https://spb.hh.ru/vacancy/39331673?query=php,PHP-программист,80 000-300 000 KZT,Алматы
https://spb.hh.ru/vacancy/39411237?query=php,PHP Backend разработчик,250 000-300 000 KZT,Алматы
https://spb.hh.ru/vacancy/39600619?query=php,Веб-разработчик в интернет-магазин MPARTS.KZ,350 000-700 000 KZT,Нур-Султан
https://spb.hh.ru/vacancy/39433010?query=php,Программист PHP,3 000 000-5 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39436276?query=php,Senior PHP Developer,от 2 400 USD,Киев
https://spb.hh.ru/vacancy/39454417?query=php,Frontend-разработчик (1C bitrix),150 000-150 000 KZT,"Алматы, Сайран"
https://spb.hh.ru/vacancy/39469259?query=php,PHP-разработчик,от 350 000 KZT,Алматы
https://spb.hh.ru/vacancy/39421634?query=php,Web-программист,от 4 500 бел. руб.,Брест
https://spb.hh.ru/vacancy/39478812?query=php,Middle PHP developer,1 000-2 500 USD,Винница
https://spb.hh.ru/vacancy/38858904?query=php,PHP-программист,от 150 000 KZT,Шымкент
https://spb.hh.ru/vacancy/39570720?query=php,Wordpress разработчик,1 300-1 500 USD,Минск
https://spb.hh.ru/vacancy/39552265?query=php,Full Stack Developer,600-2 400 сум,Ташкент
https://spb.hh.ru/vacancy/39429508?query=php,Middle/Senior PHP программист,от 3 000 000 сум,Ташкент
https://spb.hh.ru/vacancy/39442384?query=php,PHP-разработчик (программист),250 000-350 000 KZT,Алматы
https://spb.hh.ru/vacancy/39435898?query=php,PHP developer разработчик,от 110 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39913820?query=php,Full-stack разработчик,120 000-200 000 руб.,"Москва, Деловой центр и еще 2 "
https://spb.hh.ru/vacancy/39883987?query=php,Web-дизайнер,300 000-500 000 KZT,Алматы
https://spb.hh.ru/vacancy/39981633?query=php,Ведущий программист/Web-разработчик,100 000-200 000 KZT,"Алматы, Алатау"
https://spb.hh.ru/vacancy/39937091?query=php,Middle fullstack developer,350 000-600 000 KZT,Алматы
https://spb.hh.ru/vacancy/39940981?query=php,BackEnd Software Engineer,800-1 800 USD,Ташкент
https://spb.hh.ru/vacancy/39986049?query=php,Руководитель проектов / Project manager (удаленно),70 000-150 000 руб.,Москва
https://spb.hh.ru/vacancy/39660408?query=php,DevOps / DBA / System Administrator (в команду разработки),170 000-230 000 руб.,Москва
https://spb.hh.ru/vacancy/36849279?query=php,Senior QA Automation Engineer (Cyprus),от 3 000 EUR,Москва
https://spb.hh.ru/vacancy/38279309?query=php,Руководитель ИТ- проектов (проект e- commerce),до 130 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39877847?query=php,"Технический специалист, IT (CyberSport)",70 000-120 000 руб.,Москва
https://spb.hh.ru/vacancy/39659839?query=php,Junior web-разработчик (удаленная работа),25 000-40 000 руб.,Севастополь
https://spb.hh.ru/vacancy/39659838?query=php,Junior web-разработчик (удаленная работа),25 000-40 000 руб.,Симферополь
https://spb.hh.ru/vacancy/39122990?query=php,Junior PHP-разработчик (стажер),от 100 000 KZT,Алматы
https://spb.hh.ru/vacancy/39800332?query=php,Веб-разработчик,15 000-30 000 руб.,Москва
https://spb.hh.ru/vacancy/39634954?query=php,PHP-программист (Junior/Middle) на удаленную работу,70 000-160 000 руб.,Москва
https://spb.hh.ru/vacancy/39515669?query=php,Front-end верстальщик,35 000-50 000 руб.,Москва
https://spb.hh.ru/vacancy/39714736?query=php,Frontend-разработчик,от 50 000 руб.,Москва
https://spb.hh.ru/vacancy/39521116?query=php,Backend-разработчик PHP на удаленную работу,от 70 000 руб.,Москва
https://spb.hh.ru/vacancy/39676442?query=php,Senior / Middle developer PHP (Yii2) (возможна удаленная работа),80 000-150 000 руб.,"Санкт-Петербург, Горьковская"
https://spb.hh.ru/vacancy/39704068?query=php,Web-Разработчик (Битрикс),от 60 000 руб.,Калининград
https://spb.hh.ru/vacancy/32848651?query=php,Веб программист (Junior Web-разработчик),16 000-30 000 руб.,Саратов
https://spb.hh.ru/vacancy/39973710?query=php,Web разработчик (PHP) Full Stack middle\senior,80 000-150 000 руб.,"Москва, Шоссе Энтузиастов"
https://spb.hh.ru/vacancy/39888297?query=php,Программист 1С-Битрикс (удаленно),50 000-70 000 руб.,Москва
https://spb.hh.ru/vacancy/38403339?query=php,Web-программист,до 150 000 руб.,"Москва, Сокольники"
https://spb.hh.ru/vacancy/39626144?query=php,Web-программист,до 110 000 руб.,Уфа
https://spb.hh.ru/vacancy/39436703?query=php,Frontend Developer,до 200 000 руб.,"Москва, Авиамоторная и еще 1 "
https://spb.hh.ru/vacancy/39753543?query=php,"Middle Backend-Developer/Разработчик (PHP, Laravel)",до 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39304142?query=php,Web-программист,до 1 000 USD,Киев
https://spb.hh.ru/vacancy/39926729?query=php,Web-программист,до 1 000 USD,Москва
https://spb.hh.ru/vacancy/39469444?query=php,Web-программист (middle Fullstack PHP+Laravel+Vue.js),80 000-80 000 руб.,Владивосток
https://spb.hh.ru/vacancy/39983167?query=php,PHP/Программист (1С-Битрикс/Laravel),1 500-2 500 бел. руб.,Минск
https://spb.hh.ru/vacancy/39424489?query=php,PHP-программист (middle),80 000-100 000 руб.,Ульяновск
https://spb.hh.ru/vacancy/39495578?query=php,"Middle/Senior Fullstack or backend developer (PHP/JS, Удаленно)",150 000-220 000 руб.,Москва
https://spb.hh.ru/vacancy/38559409?query=php,Frontend-разработчик (Angular),100 000-180 000 руб.,"Москва, Авиамоторная"
https://spb.hh.ru/vacancy/38959855?query=php,Веб-программист,от 50 000 руб.,Вологда
https://spb.hh.ru/vacancy/39067344?query=php,Fullstack-разработчик PHP-программист (Symfony) сайта abit.itmo.ru,от 100 000 руб.,"Санкт-Петербург, Горьковская"
https://spb.hh.ru/vacancy/37850505?query=php,JavaScript - разработчик (front-end) - middle,80 000-150 000 руб.,Воронеж
https://spb.hh.ru/vacancy/39698821?query=php,Web-мастер,40 000-60 000 руб.,Екатеринбург
https://spb.hh.ru/vacancy/39568322?query=php,Frontend-разработчик Vue.js,60 000-120 000 руб.,"Санкт-Петербург, Балтийская"
https://spb.hh.ru/vacancy/39889940?query=php,Web-программист,до 150 000 руб.,Москва
https://spb.hh.ru/vacancy/39019734?query=php,Web-программист / Web-разработчик (Frontend-разработчик Middle),80 000-100 000 руб.,"Москва, Волоколамская и еще 1 "
https://spb.hh.ru/vacancy/39665545?query=php,Web-разработчик в Отдел технической поддержки сайтов,от 50 000 руб.,"Москва, ВДНХ"
https://spb.hh.ru/vacancy/39444733?query=php,Web-программист (Frontend),45 000-70 000 руб.,Барнаул
https://spb.hh.ru/vacancy/39073143?query=php,JavaScript - разработчик (front-end) - senior,130 000-200 000 руб.,Воронеж
https://spb.hh.ru/vacancy/38352421?query=php,Web-разработчик (Битрикс),от 120 000 руб.,"Москва, Парк Победы"
https://spb.hh.ru/vacancy/39888645?query=php,Front-end разработчик,60 000-90 000 руб.,"Санкт-Петербург, Площадь Ленина"
https://spb.hh.ru/vacancy/39853742?query=php,Программист - Разработчик (средний уровень Python Django / PHP Larаvel Vue.js),1 500-2 000 USD,США
https://spb.hh.ru/vacancy/39755074?query=php,PHP Full-stack-разработчик,от 80 000 руб.,Москва
https://spb.hh.ru/vacancy/37415018?query=php,PHP-разработчик,140 000-200 000 руб.,Москва
https://spb.hh.ru/vacancy/39852571?query=php,Front-end разработчик / верстальщик,45 000-120 000 руб.,"Москва, Смоленская и еще 1 "
https://spb.hh.ru/vacancy/37393305?query=php,PHP-разработчик,140 000-200 000 руб.,Санкт-Петербург
https://spb.hh.ru/vacancy/39947222?query=php,Веб-разработчик (full-stack),от 80 000 руб.,Москва
